############################################																																																																																																														
# Data of the Swiss Biodiversity Program belong to the Swiss Federal government and Florian Altermatt (florian.altermatt@eawag.ch) and may not be distributed or used without prior agreement. Florian Altermatt needs to be involved in all analyses done with these data and will be an author on the subsequent publications.																																																																																																														
############################################																																																																																																														
#Export 20160105 from EPT_IBCH_Localities20150826.txt and EPT_IBCH_Data20150826.txt																																																																																																														
#ID	#Response variables							#Explanatory variables BDM																												#Explanatory variables Seymour et al.																																			#Explanatory variables Katharina																																							
locality	alpha_EPT	alpha_IBCH	alpha_Eph	alpha_Ple	alpha_Tri	alpha_fam	alpha_genus	year	masl	drainage	Strahler_order	distance_to_outlet	catchment	width	depth	var_depth	var_waterlevel	river_bed_modified	natural_cascades	embankment_modifications	width_riparian_left	width_riparian_right	cascades	cascade_height	mud	turbidity	foam	FeS	clogging	waste	periphyton	algae	moss	macrophytes	MSK_class	Agriculture_prop_500m	Woods_prop_500m	Meadows_prop_500m	Settlement_prop_500m	Water_prop_500m	Agriculture_prop_1km	Woods_prop_1km	Meadows_prop_1km	Settlement_prop_1km	Water_prop_1km	Calcite_prop_1km	Agriculture_prop_5km	Woods_prop_5km	Meadows_prop_5km	Settlement_prop_5km	Water_prop_5km	Calcite_prop_5km	Agriculture_prop_10km	Woods_prop_10km	Meadows_prop_10km	Settlement_prop_10km	Water_prop_10km	Calcite_prop_10km	Agriculture_prop_100km	Woods_prop_100km	Meadows_prop_100km	Settlement_prop_100km	Water_prop_100km	Calcite_prop_100km	Agriculture_prop_1000km	Woods_prop_1000km	Meadows_prop_1000km	Settlement_prop_1000km	Water_prop_1000km	Calcite_prop_1000km	area_bdm_m2	watercourse_bdm_m	field_percentage	legume_percentage	potato_percentage	cereal_percentage	corn_percentage	fruit_percentage	rapeseed_percentage	rootvegetable_percentage	vegetable_percentage	vine_percentage	forest_percentage	green_percentage	facade_percentage	roof_percentage	facaderoof_percentage	settlement_percentage	disposalsite_190207_percentage	track_percentage	street_percentage	Q_amean_m3.s	Qvar_amean_m3.s	slope_mean	slope_max	Q_amax_m3.s	dam_count	hydropower_count	carbonate_per_carbonatesilicate	hydro_class	biogeo_class	floodplainwetland_percentage	area_total_m2	watercourse_total_m	decidious_per_forest	Masl_2	wastewater_m3.a	stormsewage_m3.a	canal_percentage	disposalsite_2004_percentage
560147	30	14	7	11	12	31	23	2010	1054	RHONE	2	105792	708650	0.8	0.08	3_high	3_high	0	yes	1_no	15	10	2_natural	10	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	NA	1_natural	0	0.03125	0.34375	0.125	0	0.100840336	0.142857143	0.18487395	0.058823529	0	0.659136838	0.092198582	0.163120567	0.19858156	0.035460993	0	0.72361501	0.091503268	0.163398693	0.202614379	0.032679739	0	0.72361501	0.091503268	0.163398693	0.202614379	0.032679739	0	0.72361501	0.091503268	0.163398693	0.202614379	0.032679739	0	1	611633.1047	1891.647	0	0	0	0	0	0	0	0	0	0	42.98005282	37.6496829	0	0	0	0	0	0	0.803193695	NA	NA	0.114528714	0.2127243	NA	0	0	1	RHONE	Alpennordflanke	31.15062599	611633	1891	0.560142349	1244.254005	0	0	0	0
560155	21	14	7	5	9	26	18	2013	848	RHEIN	3	294879	4079258	2	0.15	3_high	2_medium	0	no	3_medium	1	5	no	NA	1_no	1_no	1_no	3_high	1_no	2_medium	1_no	1_no	1_no	1_no	2_low_impacted	0.4	0.01875	0.0375	0.04375	0	0.328897338	0.08365019	0.053231939	0.034220532	0	0.107506427	0.268382353	0.113970588	0.093137255	0.024509804	0	0.2408031	0.268292683	0.114634146	0.092682927	0.024390244	0	0.2408031	0.268292683	0.114634146	0.092682927	0.024390244	0	0.2408031	0.268292683	0.114634146	0.092682927	0.024390244	0	0.636389897	1611556.512	5265.465	1.460026724	0	0.005412016	0.352403448	0.256691938	0	0.045406818	0	0.000811802	0	33.82770889	52.58804831	0	0	0	0	0	0	2.466026433	0.009230769	1.846153846	0.229840044	0.5564637	0.18	0	0	1	AARE	Alpennordflanke	0	1611556	5265	0.659491884	1003.99231	0	0	0	0
560179	9	13	3	4	2	16	8	2012	517	RHEIN	2	248933	3488460	0.52	0.04	2_medium	2_medium	0	yes	1_no	16	16	2_natural	60	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.246376812	0.239130435	0	0.014492754	0	0.346625767	0.119631902	0	0.030674847	0	0.157416595	0.412429379	0.062146893	0	0.025423729	0	0.285144905	0.410220994	0.060773481	0	0.029005525	0	0.285144905	0.410220994	0.060773481	0	0.029005525	0	0.285144905	0.410220994	0.060773481	0	0.029005525	0	0.298492123	194021.9049	582.8472	34.57046886	0.419996467	1.58597047	13.73971631	5.297028918	0	1.20232488	3.716811824	0.120820902	0	57.63953219	10.54914144	0	0	0	0	0	0	0	NA	NA	0.09574038	0.1746914	NA	0	0	1	AARE	Mittelland	0	194021	582	0	579.1182906	0	0	0	0
560187	1	12	0	0	1	13	1	2010	445	RHEIN	2	245040	8106260	1.8	0.2	2_medium	1_no	0	no	1_no	2.5	2.5	1_no	0	3_high	1_no	1_no	1_no	3_high	1_no	1_no	1_no	NA	1_no	3_high_impacted	0.376811594	0.043478261	0	0.072463768	0	0.407657658	0.027027027	0	0.063063063	0	0	0.413533835	0.020766201	0	0.063730755	0.000358038	0	0.415172008	0.019406057	0	0.059688327	0.003528374	0	0.415924116	0.019258408	0	0.05863754	0.004024145	0	0.415924116	0.019258408	0	0.05863754	0.004024145	0.140824782	8666229.933	3627.1778	62.4481007	1.050587474	3.092331175	23.93702314	10.10918082	0.130184934	2.599106762	10.11046924	0.229450317	0	5.017634311	16.15636724	2.791152178	1.591587276	4.382739455	9.442459831	0	0.065557451	3.011395235	NA	NA	0.003634724	0.01392866	NA	0	0	1	AARE	Mittelland	0	8666229	3627	0.049180328	457.6302579	0	0	0	0
560219	17	21	5	3	9	30	16	2012	857	RHEIN	2	230069	26632106	1.5	0.15	2_medium	2_medium	0	no	1_no	2	1	1_no	0	1_no	1_no	1_no	2_medium	2_medium	2_medium	2_medium	2_medium	2_medium	1_no	2_low_impacted	0.33974359	0.032051282	0.057692308	0.070512821	0	0.275925926	0.15	0.02962963	0.042592593	0.001851852	0.363328901	0.194492682	0.164971471	0.122054081	0.017861573	0.000248077	0.827743973	0.161710037	0.174907063	0.143122677	0.019516729	0.000185874	0.869793732	0.161710037	0.174907063	0.143122677	0.019516729	0.000185874	0.869793732	0.161710037	0.174907063	0.143122677	0.019516729	0.000185874	0.588827768	25735957.92	4659.751	2.909857271	0	0.016754945	0.399252574	0.083942865	0.014236638	0.003427991	0.022625268	0.0140567	0	24.90662817	55.61539634	0.203664414	0.089173027	0.292837441	0.581543037	0.163139954	0.030262425	1.763060998	0.14	4	0.032211613	0.07352482	1.5	0	0	1	AARE	Jura	0	25735957	4659	0.738365199	1113.423529	0	0	0	0.062169825
566131	17	12	4	5	8	24	15	2010	861	RHONE	2	113893	3148865	1.2	0.2	3_high	3_high	0	yes	1_no	15	15	2_natural	150	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	2_medium	NA	NA	1_natural	0.051020408	0.408163265	0.030612245	0.010204082	0	0.043103448	0.392241379	0.056034483	0.00862069	0	1	0.032206119	0.288244767	0.093397746	0.062801932	0	1	0.03271028	0.291277259	0.090342679	0.060747664	0	1	0.03271028	0.291277259	0.090342679	0.060747664	0	1	0.03271028	0.291277259	0.090342679	0.060747664	0	0.592090747	2771242.909	1984.907	0	0	0	0	0	0	0	0	0	0	37.22528615	17.89548943	9.187100986	2.550481256	11.73758224	16.01171498	0	0.055096522	0.925630627	NA	NA	0.388452614	0.514815177	NA	0	0	1	RHONE	Alpennordflanke	0	2771242	1984	0.787128713	1455.634387	0	0	0	0
566139	29	13	9	13	7	27	20	2013	1369	RHEIN	4	300615	2986437	3.5	0.3	3_high	3_high	0	yes	1_no	15	15	yes	50	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	NA	1_natural	0	0.171052632	0.276315789	0.052631579	0	0	0.160142349	0.298932384	0.03202847	0	0.700188185	0	0.125636672	0.317487267	0.018675722	0	0.837543016	0	0.127731092	0.315966387	0.018487395	0	0.837543016	0	0.127731092	0.315966387	0.018487395	0	0.837543016	0	0.127731092	0.315966387	0.018487395	0	0.994605697	2955607.303	6778.5371	0	0	0	0	0	0	0	0	0	0	14.95740776	56.04989775	0	0	0	0	0.67667978	0	0.983591817	NA	NA	0.200744782	0.361316057	NA	0	0	1	AARE	Alpennordflanke	0	2955607	6778	0.879289941	1591.69471	0	0	0	0.338339941
566163	17	21	9	0	8	25	13	2012	806	RHEIN	3	273314	12750235	2.9	0.3	3_high	3_high	0	no	NA	16	8	1_no	0	2_medium	1_no	2_medium	3_high	2_medium	2_medium	3_high	2_medium	2_medium	3_high	2_low_impacted	0.385245902	0.016393443	0	0.098360656	0	0.404938272	0.014814815	0.007407407	0.069135802	0	0.243796919	0.325069972	0.107956817	0.021991204	0.040383846	0.00119952	0.143806263	0.317148362	0.113294798	0.025433526	0.039691715	0.001156069	0.146440984	0.317148362	0.113294798	0.025433526	0.039691715	0.001156069	0.146440984	0.317148362	0.113294798	0.025433526	0.039691715	0.001156069	0.400602701	11822203.15	21540.5798	9.666116863	0.215126315	0.036141735	2.199851745	3.369679716	0.126896695	0.00012821	0.083092401	1.56E-06	0	22.14800484	54.58051362	1.329732269	0.606389284	1.936121553	4.137401901	0.084586603	0.05269621	2.692375072	0.019705882	3.411764706	0.14892708	0.2668335	0.37	0	0	1	AARE	Alpennordflanke	2.987111826	11822203	21540	0.834633886	899.6786016	0	0	0	0.084586603
566171	23	16	9	6	8	26	19	2010	807	RHEIN	3	258647	4101991	1.3	0.1	2_medium	2_medium	0	no	1_no	1	3	1_no	0	1_no	1_no	1_no	1_no	3_high	1_no	1_no	1_no	NA	NA	2_low_impacted	0.428571429	0.038961039	0	0.032467532	0	0.353658537	0.102439024	0	0.041463415	0	0.094663621	0.329683698	0.141119221	0	0.027980535	0	0.274629965	0.330952381	0.14047619	0	0.027380952	0	0.274629965	0.330952381	0.14047619	0	0.027380952	0	0.274629965	0.330952381	0.14047619	0	0.027380952	0	0.196625604	3106830.042	4943.399	17.86959167	0.031709244	0.11495804	4.691446106	1.435077943	0	0.192305594	0.196665585	0	0	32.39547417	49.98709659	0.099461134	0.07927889	0.178740024	0.566374796	0	0	1.923433626	0.023076923	6	0.085561632	0.171512	0.15	0	0	1	AARE	Mittelland	0	3106830	4943	0.902523557	922.7267819	0	0	0	0
566179	8	15	1	0	7	20	6	2013	669	RHEIN	2	252542	4895725	1.5	0.25	3_high	2_medium	0	no	1_no	1.5	2	no	NA	1_no	1_no	2_medium	2_medium	2_medium	2_medium	1_no	1_no	NA	NA	2_low_impacted	0.426666667	0.02	0	0.053333333	0	0.454183267	0.015936255	0	0.029880478	0	0.156708578	0.397750511	0.070552147	0	0.031697342	0	0.169051425	0.398185484	0.069556452	0	0.032258065	0	0.169051425	0.398185484	0.069556452	0	0.032258065	0	0.169051425	0.398185484	0.069556452	0	0.032258065	0	0.029306211	3225844.57	1782.2984	51.44100242	0.717027886	0.4040415	20.11298253	6.366239206	0.096849472	2.343850747	1.002670575	5.17E-06	0	11.41824066	42.3696229	2.047939792	1.015616281	3.063556072	5.424450135	0	0	0.874462001	NA	NA	0.024922518	0.03855918	NA	0	0	1	AARE	Mittelland	0	3225844	1782	0.508227848	708.1154324	106470	2535	0	0
566219	5	10	0	2	3	14	5	2013	1090	RHEIN	2	227295	2874260	0.8	0.01	3_high	3_high	0	no	1_no	16	16	no	NA	1_no	2_medium	2_medium	2_medium	3_high	1_no	2_medium	1_no	1_no	1_no	1_natural	0.071428571	0.301587302	0.079365079	0.023809524	0	0.120689655	0.244252874	0.109195402	0.014367816	0	1	0.166089965	0.240484429	0.07266436	0.01384083	0	0.95794059	0.162790698	0.242524917	0.073089701	0.014950166	0	0.95794059	0.162790698	0.242524917	0.073089701	0.014950166	0	0.95794059	0.162790698	0.242524917	0.073089701	0.014950166	0	0.005352842	1010063.023	2234.1385	0	0	0	0	0	0.046789783	0	0	0	0	42.5569213	39.3495109	0.018575643	0.002810774	0.021386417	0.152459304	0	0	0.721598061	NA	NA	0.013377336	0.04651946	NA	0	0	1	AARE	Jura	36.01437005	1010063	2234	0.427337589	1119.055067	0	0	0	0
569110	7	13	1	1	5	18	6	2009	450	RHONE	4	130168	33072016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.198113208	0.08490566	0	0.179245283	0.009433962	0.11662531	0.166253102	0	0.151364764	0.007444169	0	0.029033444	0.281514149	0.013965454	0.03969129	0.002205072	0.015110776	0.012718601	0.124483307	0.053895072	0.018441971	0.030206677	0.23486435	0.012718601	0.124483307	0.053895072	0.018441971	0.030206677	0.23486435	0.012718601	0.124483307	0.053895072	0.018441971	0.030206677	0.442370848	436880.0835	2866.6	33.39872985	0	0	6.420899821	7.061887828	3.991380371	0	0	0	0.842361387	13.5705631	24.52158769	0	0	0	0	0.206331911	0	10.59810855	NA	NA	0.002327533	0.003350371	NA	0	0	1	RHONE	Westliche_Zentralalpen	0	436880	2866	1	451.5392992	0	0	0	1.945613984
572083	9	10	2	4	3	15	7	2013	2359	RHONE	3	166373	826370	1	0.2	3_high	3_high	0	no	1_no	15	15	no	NA	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_natural	0	0	0.352941176	0	0	0	0.01183432	0.26035503	0	0.00591716	0.998364805	0	0.013333333	0.246666667	0	0.006666667	0.998369172	0	0.01183432	0.25443787	0	0.00591716	0.998369172	0	0.01183432	0.25443787	0	0.00591716	0.998369172	0	0.01183432	0.25443787	0	0.00591716	0.920095934	355232.7954	1039.5547	0	0	0	0	0	0	0	0	0	0	0	34.33474081	0	0	0	0	0	0	0	NA	NA	0.210852928	0.303132171	NA	0	0	1	RHONE	Westliche_Zentralalpen	0	355232	1039	0	2501.834813	0	0	0	0
572107	1	10	1	0	0	9	1	2012	458	RHONE	6	134395	59852427	3	0.6	2_medium	2_medium	0	no	4_high	5.5	4	1_no	0	2_medium	2_medium	1_no	3_high	3_high	2_medium	1_no	3_high	1_no	1_no	3_high_impacted	0.255319149	0.021276596	0	0.138297872	0.031914894	0.294117647	0.026470588	0	0.123529412	0.032352941	0	0.198756432	0.170883362	0.002358491	0.116209262	0.004073756	0.011455646	0.171165449	0.216576691	0.011749762	0.080342966	0.00285805	0.271407645	0.165802676	0.220735786	0.016722408	0.07416388	0.002675585	0.324485968	0.165802676	0.220735786	0.016722408	0.07416388	0.002675585	0.373880817	29067932.81	37777.4097	8.217212444	0	0.200105088	0.303609832	1.547029137	16.94602407	0	1.04E-07	2.303962963	3.72600884	35.83106966	5.69230716	4.728163934	2.941928528	7.670092461	13.85573431	0.190291475	0.079533706	3.311042243	0.114615385	3.753846154	0.004271035	0.066802255	1.76	0	0	0.83324048	RHONE	Westliche_Zentralalpen	0	59873592	90633	0.992028838	723.7743351	3370816	16894	0	0.137608685
572131	20	12	4	9	7	24	16	2011	1454	RHONE	2	123915	3630002	2.2	0.12	3_high	3_high	0	yes	1_no	16	16	2_natural	45	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	3_high	1_no	1_natural	0	0.442857143	0.057142857	0	0	0	0.311284047	0.13618677	0	0.019455253	0.993982856	0	0.215068493	0.224657534	0.005479452	0.01369863	0.997923144	0	0.214095745	0.22606383	0.005319149	0.013297872	0.997923144	0	0.214095745	0.22606383	0.005319149	0.013297872	0.997923144	0	0.214095745	0.22606383	0.005319149	0.013297872	0.045689887	3020128.593	2317.7303	0	0	0	0	0	0	0	0	0	0	19.02556177	38.20250685	0.206240107	0.096551849	0.302791956	0.655098	0	0	0.371139162	0.055	9	0.132832765	0.50460752	0.33	0	0	1	RHONE	Alpennordflanke	0	3020128	2317	0.958598207	1810.246567	0	0	0	0
572155	17	5	7	6	4	15	15	2010	727	RHEIN	3	277903	19127681	3	0.25	2_medium	2_medium	0	yes	1_no	3	3	3_artificial	30	1_no	3_high	1_no	1_no	1_no	1_no	1_no	NA	2_medium	NA	2_low_impacted	0.238095238	0.023809524	0.071428571	0.166666667	0	0.268115942	0.050724638	0.079710145	0.101449275	0	0.19016889	0.023664396	0.183936895	0.240588024	0.010039441	0.003944066	0.620705435	0.019087137	0.149377593	0.212171508	0.008298755	0.003042877	0.697353456	0.019087137	0.149377593	0.212171508	0.008298755	0.003042877	0.697353456	0.019087137	0.149377593	0.212171508	0.008298755	0.003042877	0.285318135	19115901.75	20809.0954	0.769147453	0	0	0.138004926	0.25185899	0	0	0.028751026	0	0	20.20968373	39.1190065	0.304285039	0.137613311	0.44189835	0.827083642	0	0	0.771361577	0.096944444	4.555555556	0.272976615	1.161741	1.99	0	1	1	AARE	Alpennordflanke	0	19115901	20809	0.96531468	1506.692193	0	0	0	0
572163	27	12	11	6	10	26	24	2013	709	RHEIN	3	272616	2145385	1.2	0.17	2_medium	2_medium	0	no	1_no	2	15	yes	5	2_medium	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.163934426	0.31147541	0	0.024590164	0	0.152046784	0.301169591	0	0.046783626	0	0.518469031	0.175799087	0.276255708	0	0.047945205	0	0.505243008	0.17920354	0.274336283	0	0.046460177	0	0.505243008	0.17920354	0.274336283	0	0.046460177	0	0.505243008	0.17920354	0.274336283	0	0.046460177	0	0.267303141	1282766.772	4831.5264	0	0	0	0	0	0	0	0	0	0	80.65137055	14.27817327	0	0	0	0	0	0	0.533993697	NA	NA	0.046975593	0.1570264	NA	0	0	1	AARE	Alpennordflanke	0	1282766	4831	0.807688753	741.5464998	0	0	0	0
572211	2	11	1	0	1	12	2	2011	430	RHEIN	2	206940	2102865	1.8	0.09	1_no	1_no	10	no	4_high	1	0	1_no	0	1_no	1_no	2_medium	2_medium	3_high	3_high	2_medium	3_high	1_no	1_no	4_artificial	0.178571429	0.008928571	0	0.3125	0	0.20212766	0.005319149	0	0.281914894	0.010638298	0.068691051	0.161057692	0.206730769	0	0.129807692	0.002403846	0.573120364	0.172284644	0.219101124	0	0.106741573	0.001872659	0.573120364	0.172284644	0.219101124	0	0.106741573	0.001872659	0.573120364	0.172284644	0.219101124	0	0.106741573	0.001872659	0.342259678	5117498.744	5385.7762	23.4553917	0.056175822	0.970118149	8.499466369	2.065442232	0.653431476	1.126158566	0.134092853	0.412283488	0.367318606	40.94616626	23.26323535	3.490175059	1.670943454	5.161118513	9.237017062	0	0.010215895	2.063999411	NA	NA	0.142214371	0.2327215	NA	0	0	1	AARE	Jura	0	5117498	5385	0.791344821	763.0682027	0	0	0	0
572251	15	12	7	1	7	21	13	2011	428	RHONE	5	43488	78664493	8	0.6	1_no	1_no	10	no	4_high	0.5	0.5	3_artificial	20	1_no	2_medium	1_no	2_medium	3_high	2_medium	1_no	2_medium	2_medium	1_no	4_artificial	0	0	0	0.475	0.025	0.178378378	0.021621622	0	0.281081081	0.010810811	0.3031352	0.269161333	0.143771541	0.018053504	0.06712621	0.000492368	0.613294543	0.26098505	0.164680883	0.02769978	0.044774987	0.000834788	0.587118372	0.238315952	0.188940389	0.030449337	0.040556199	0.000772499	0.628208457	0.238315952	0.188940389	0.030449337	0.040556199	0.000772499	0.168198704	40337396.9	25192.574	36.54851326	0.475951595	0.195584798	14.45970334	4.250679679	0.572346297	3.166891005	2.066970287	0.088831844	0	26.99074954	26.23439163	3.272356762	1.808103006	5.080459768	10.65839505	0.223118017	0.042499686	2.056302998	0.0665	11.2	0.014460247	0.06481439	0.62	0	0	1	RHONE	Jura	0	77389644	78731	0.376995085	536.8475677	0	0	0	0.253362904
578091	14	10	4	7	3	17	11	2012	1696	RHONE	4	157889	15532325	4.5	0.3	3_high	3_high	0	yes	1_no	16	16	2_natural	50	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.418300654	0.039215686	0	0	0	0.317460317	0.042328042	0	0	0.474646706	0	0.073657289	0.173401535	0	0.002046036	0.737330912	0	0.053371799	0.177785792	0	0.002524342	0.709469998	0	0.053371799	0.177785792	0	0.002524342	0.709469998	0	0.053371799	0.177785792	0	0.002524342	0.896485329	11558014.63	9305.173	0	0	0	0	0	0	0	0	0	0	11.03421124	29.18194966	0	0	0	0	0	0	0	0.26	9	0.271218278	0.564721586	1.71	0	0	0.995546057	RHONE	Westliche_Zentralalpen	0	15536973	17038	0.956477017	2230.245794	0	0	0	0
578131	14	7	6	7	1	16	12	2012	1285	RHONE	4	130858	6920358	4	0.2	3_high	3_high	0	yes	NA	16	16	2_natural	20	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.417475728	0	0.019417476	0.029126214	0	0.38028169	0.049295775	0.024647887	0.014084507	0.78076932	0	0.229640499	0.136463683	0.009537784	0.00513573	0.766806297	0	0.229331416	0.13659238	0.010064702	0.005032351	0.766806297	0	0.229331416	0.13659238	0.010064702	0.005032351	0.766806297	0	0.229331416	0.13659238	0.010064702	0.005032351	0.213238204	6896826.279	17296.9168	0	0	0	0	0	0	0	0	0	0	38.08635977	24.68652676	0	0	0	0	0	0	1.072974983	0.006111111	0.5	0.383033914	0.885735442	0.57	0	0	1	RHONE	Alpennordflanke	0.644069261	6896826	17296	0.936186315	1735.595346	0	0	0	0
578139	18	11	4	10	4	21	14	2010	1299	RHEIN	2	302722	2266149	1.3	0.25	3_high	3_high	0	yes	1_no	10	10	2_natural	90	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.258064516	0.161290323	0	0	0	0.245283019	0.216981132	0	0	0.957310853	0	0.11627907	0.239534884	0	0	0.974422528	0	0.11627907	0.239534884	0	0	0.974422528	0	0.11627907	0.239534884	0	0	0.974422528	0	0.11627907	0.239534884	0	0	1	2280447.702	1979.723	0	0	0	0	0	0	0	0	0	0	21.94265594	40.53417053	0	0	0	0	0	0	0.785915326	NA	NA	0.203882398	0.255548042	NA	0	0	1	AARE	Alpennordflanke	0	2280447	1979	0.938102486	1858.30628	0	0	0	0
578147	15	14	3	4	8	21	11	2013	1135	RHEIN	2	298762	606491	1.1	0.1	2_medium	3_high	0	yes	1_no	15	2	yes	NA	1_no	2_medium	1_no	1_no	2_medium	2_medium	1_no	1_no	NA	NA	2_low_impacted	0.233333333	0.011111111	0.188888889	0.066666667	0	0.216763006	0.054913295	0.173410405	0.054913295	0	0.766400163	0.147204529	0.075725407	0.147912243	0.037508846	0.002123142	0.837385293	0.145746165	0.077405858	0.145048815	0.036959554	0.00348675	0.837385293	0.145746165	0.077405858	0.145048815	0.036959554	0.00348675	0.837385293	0.145746165	0.077405858	0.145048815	0.036959554	0.00348675	0.202504979	606789.4088	1941.183	0	0	0	0	0	0	0	0	0	0	9.041117434	71.79258063	5.364335187	1.648861067	7.013196254	11.25267133	0	0	1.590117618	NA	NA	0.31139184	0.4117924	NA	0	0	1	AARE	Alpennordflanke	0	606789	1941	1	1257.090048	0	0	0	0
578171	25	15	8	8	9	28	20	2012	919	RHEIN	2	264891	3006819	1.5	0.1	3_high	2_medium	0	yes	1_no	16	16	2_natural	80	1_no	1_no	1_no	1_no	2_medium	2_medium	1_no	1_no	1_no	1_no	2_low_impacted	0.201388889	0.201388889	0.069444444	0.020833333	0	0.135057471	0.229885057	0.100574713	0.028735632	0	0.316623042	0.085284281	0.309364548	0.075250836	0.023411371	0	0.428552699	0.094155844	0.298701299	0.077922078	0.022727273	0	0.428552699	0.094155844	0.298701299	0.077922078	0.022727273	0	0.428552699	0.094155844	0.298701299	0.077922078	0.022727273	0	0.774697093	499172.6649	2501.3905	0	0	0	0	0	0	0	0	0	0	68.52316366	9.469577686	0	0	0	0	0	0	0.891303057	NA	NA	0.20800692	0.2280031	NA	0	0	1	AARE	Alpennordflanke	0	499172	2501	0.848279918	1154.301814	0	0	0	0
578179	11	7	3	2	6	14	10	2010	661	RHEIN	2	244406	1071198	1.8	0.05	2_medium	2_medium	0	no	1_no	15	15	1_no	0	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.2	0.24	0	0.06	0	0.350649351	0.103896104	0	0.038961039	0.006493506	0.369662116	0.4	0.063636364	0	0.036363636	0	0.229092031	0.386956522	0.060869565	0	0.047826087	0.004347826	0.229092031	0.386956522	0.060869565	0	0.047826087	0.004347826	0.229092031	0.386956522	0.060869565	0	0.047826087	0.004347826	0.283059683	1071165.996	1934.046	40.83920521	1.313418211	0.550122811	16.81919874	5.852855116	0.384837865	0.743525362	0.197700385	0.135811569	0	14.88651973	48.61244561	0.562812859	0.253526397	0.816339256	1.219526537	0	0	2.598418163	NA	NA	0.08346309	0.1637885	NA	0	0	1	AARE	Mittelland	0	1071165	1934	0.237426036	729.1643361	0	0	0	0
578227	18	13	6	3	9	24	14	2013	651	RHEIN	3	208422	124325781	10	0.8	1_no	1_no	10	no	3_medium	2	2	no	NA	1_no	2_medium	2_medium	2_medium	3_high	2_medium	2_medium	3_high	1_no	1_no	4_artificial	0.451219512	0	0	0.036585366	0	0.309815951	0.079754601	0.067484663	0.039877301	0	0.177192267	0.142565359	0.212009804	0.117238562	0.025939542	0.00122549	0.667887152	0.116623377	0.222077922	0.135844156	0.022683983	0.000865801	0.702375654	0.133630022	0.215379681	0.122003047	0.026621762	0.000521209	0.724835005	0.133630022	0.215379681	0.122003047	0.026621762	0.000521209	0.116993391	39269031.21	19211.6931	13.88200825	0.026496167	0.058757278	3.261974111	0.822915728	0.094377925	0.213828683	0.178139347	0.000468115	0	35.01045201	42.42734434	1.038957527	0.507093809	1.546051336	2.790535567	0	0.03046083	1.171078697	1.047659574	7.744680851	0.063776617	0.3199666	6.27	0	0	1	AARE	Jura	0	124307718	57513	0.475226574	1011.670237	0	0	0	0.076396079
578251	10	16	5	2	3	21	9	2012	482	RHONE	3	50432	8920163	1.8	0.1	2_medium	2_medium	10	no	1_no	3	4	3_artificial	15	1_no	1_no	1_no	2_medium	2_medium	2_medium	1_no	2_medium	1_no	1_no	3_high_impacted	0.48125	0	0	0.01875	0	0.433212996	0.016245487	0	0.048736462	0	0.010901699	0.241321389	0.157334826	0.049832027	0.050391937	0	0.555423659	0.239756368	0.161129568	0.048726467	0.049280177	0	0.555423659	0.239756368	0.161129568	0.048726467	0.049280177	0	0.555423659	0.239756368	0.161129568	0.048726467	0.049280177	0	0.39442953	8077205.675	8868.0742	27.13272139	0.353347177	0.145247093	10.73418499	3.154946013	0.661001834	2.351149255	1.534965257	0.065975639	0	32.87274424	28.15662785	2.232575324	1.299476858	3.532052181	6.401574856	0.371415576	0.001381145	2.130750856	NA	NA	0.096966093	0.3055362	NA	0	0	1	RHONE	Jura	0	8077205	8868	0.308902756	595.0448448	0	0	0	0
584091	16	12	4	7	5	20	14	2013	2298	RHONE	2	162057	1817382	4.5	0.2	3_high	3_high	0	no	1_no	15	15	no	NA	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	NA	1_natural	0	0	0.447916667	0	0	0	0.011406844	0.323193916	0	0	0	0	0.003215434	0.279742765	0	0.003215434	0	0	0.005988024	0.266467066	0	0.002994012	0	0	0.005988024	0.266467066	0	0.002994012	0	0	0.005988024	0.266467066	0	0.002994012	0.063639251	1715295.007	2133.8155	0	0	0	0	0	0	0	0	0	0	0.000337321	37.6204956	0	0	0	0	0	0	0	NA	NA	0.327705212	0.470909363	NA	0	0	0.213704363	RHONE	Westliche_Zentralalpen	0	1715295	2133	0	2514.513423	0	0	0	0
